match_id,match_date,home,away,home_poss,away_poss,home_manager,home_gender,home_date,home_manager_city,home_style,home_tactics,away_manager,away_gender,away_date,away_manager_city,away_style,away_tactics,venue,attendance,city,referee,ar1,ar2,fourth,var,league,gender,season,referee_cert,ar1_cert,ar2_cert,fourth_cert,var_cert,home_city,away_city
6c9ed85c,2023-11-24 21:00,Huesca,Valladolid,44.0,56.0,Antonio Hidalgo,Male,1981-01-21,"La Línea de la Concepción, Spain",Táctico,4-3-3,Paulo Pezzolano,Male,1982-11-26,"Montevideo, Uruguay",Ofensivo,4-2-3-1,Estadio El Alcoraz,5214.0,"Huesca, Spain",Saúl Ais,Marcos Saenén,Rubén Campo Hernández,Francisco Ortega,Gorka Sagues,Segunda División,Male,2023-2024,FIFA Elite Referee Certification,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Huesca, Spain","Valladolid, Spain"
6cf98669,2022-09-11 14:00,Real Madrid,Mallorca,68.0,32.0,Carlo Ancelotti,Male,1959-06-10,"Reggiolo, Italia",Táctico,4-4-2,Javier Aguirre,Male,1958-12-01,"Mexico City, México",Pragmático,4-4-2,Estadio Santiago Bernabéu,54816.0,"Madrid, Spain",Jorge Figueroa,Álvaro Carreño,Aitor Villate,José Martínez,David Medié,La Liga,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Madrid, Spain","Palma de Mallorca, Spain"
6d0825cb,2024-01-27 16:15,Cartagena,Amorebieta,43.0,57.0,Julián Calero,Male,1971-01-16,"Madrid, Spain",Defensivo,4-2-3-1,Jandro Snow,Male,1978-04-11,"Oviedo, Spain",Desarrollo Juvenil,4-3-3,Estadio Municipal Cartagonova,9997.0,"Cartagena, Spain",Raúl González,Christian Valverde,Álvaro Carreño,Álvaro Canovas,David Gálvez,Segunda División,Male,2023-2024,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Cartagena, Spain","Amorebieta-Etxano, Spain"
6d1df89a,2021-10-03 14:00,Elche,Celta Vigo,45.0,55.0,Fran Escribá,Male,1965-09-03,"Valencia, Spain",Defensivo,4-4-2,Eduardo Coudet,Male,1984-09-12,"Buenos Aires, Argentina",Ofensivo,4-2-3-1,Estadio Manuel Martínez Valero,11299.0,"Elche, Spain",José Luis Munuera,Iñigo Prieto,Antonio Martínez,Pedro Muñoz,David Medié,La Liga,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,"Elche, Spain","Vigo, Spain"
6d413370,2023-12-19 21:30,Elche,CD Mirandés,60.0,40.0,Sebastián Becaccece,Male,1981-01-01,"Rosario, Argentina",Táctico,4-3-3,Alessio Lisci,Male,1974-11-24,"Livorno, Italia",Táctico,4-2-3-1,Estadio Manuel Martínez Valero,9792.0,"Elche, Spain",Iosu Galech,Marcos Barroso Galán,Carlos Grande Rabadán,Pablo Morales,Gorka Sagues,Segunda División,Male,2023-2024,UEFA Pro Referee License,AFC Master Referee Certification,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Elche, Spain","Miranda de Ebro, Spain"
6d421caf,2023-04-02 18:30,Villarreal,Real Sociedad,52.0,48.0,Quique Setién,Male,1958-09-27,"Santander, Spain",Táctico,4-3-3,Imanol Alguacil,Male,1971-04-22,"Orio, Spain",Ofensivo,4-3-3,Estadio de la Cerámica,18768.0,"Villarreal, Spain",Jesús Gil,Ángel Nevado,Javier Martínez,Albert Ávalos,José González,La Liga,Male,2022-2023,FIFA Elite Referee Certification,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,"Villarreal, Spain","San Sebastián, Spain"
6d438679,2023-03-13 21:00,Girona,Atlético Madrid,50.0,50.0,Michel Snow,Male,1963-03-23,"Madrid, Spain",Ofensivo,4-3-3,Diego Simeone,Male,1970-04-28,"Buenos Aires, Argentina",Defensivo,4-4-2,Estadi Municipal de Montilivi,12499.0,"Girona, Spain",Mario Melero,José Martínez,Rubén Becerril,Armando Ramo Andrés,José González,La Liga,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Girona, Spain","Madrid, Spain"
6d5aef27,2022-04-03 18:15,Eibar,CD Mirandés,43.0,57.0,Gaizka Garitano,Male,1975-07-09,"Bergara, Spain",Defensivo,4-2-3-1,Joseba Etxeberria,Male,1977-09-05,"Elgoibar, Spain",Ofensivo,4-3-3,Estadio Municipal de Ipurúa,5480.0,"Eibar, Spain",Iosu Galech,Álvaro Granel,Ángel Valverde,David Recio,David Pérez,Segunda División,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Eibar, Spain","Miranda de Ebro, Spain"
6d62c952,2022-12-17 16:00,Sevilla,Athletic Club,48.0,52.0,Anton Zabolotny,Male,1991-06-19,"Luhansk, Ucrania",Defensivo,4-4-2,Iraia Iturregi,Female,1976-07-24,"Bilbao, Spain",Táctico,4-3-3,Estadio Jesús Navas,,"Sevilla, Spain",Alicia Espinosa Ríos,Kaja Rogulj,Camora,Nuria Sanchez,,Liga F,Female,2022-2023,AFC Master Referee Certification,UEFA Pro Referee License,FIFA Elite Referee Certification,UEFA Pro Referee License,,"Sevilla, Spain","Bilbao, Spain"
6d647891,2023-03-25 16:15,Ibiza,Burgos,47.0,53.0,Lucas Alcaraz,Male,1966-06-14,"Ubeda, Spain",Pragmático,4-2-3-1,Julián Calero,Male,1971-01-16,"Madrid, Spain",Defensivo,4-2-3-1,Estadio Municipal de Can Misses,2817.0,"Ibiza, Spain",Iosu Galech,Marcos Barroso Galán,David Fernández,José Martínez,Víctor Areces,Segunda División,Male,2022-2023,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,"Ibiza, Spain","Burgos, Spain"
6dc98d9d,2022-01-19 21:00,Lugo,Almería,25.0,75.0,Rubén Albés,Male,1985-08-07,"Girona, Spain",Táctico,4-3-3,Rubí Snow,Male,1970-08-05,"Vilasar de Mar, Spain",Táctico,4-2-3-1,Estadio Anxo Carro,1445.0,"Lugo, Spain",Gorka Sagues,Manuel López,Asier Pérez de Mendiola,Carlos Pérez,Iñaki Bikandi,Segunda División,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Lugo, Spain","Almería, Spain"
6dcbaf32,2024-02-09 20:30,Levante,Leganés,53.0,47.0,Javier Calleja,Male,1978-05-12,"Madrid, Spain",Ofensivo,4-3-3,Borja Jiménez,Male,1979-04-19,"Santo Domingo de la Calzada, Spain",Ofensivo,4-3-3,Estadio Ciudad de Valencia,13286.0,"Valencia, Spain",Oliver De La Fuente,Daniel Pescador,Samuel García,José Martínez,Iosu Galech,Segunda División,Male,2023-2024,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Valencia, Spain","Leganés, Spain"
6dce1fdc,2023-01-20 20:00,Las Palmas,CD Mirandés,67.0,33.0,García Pimienta,Male,1974-08-01,"Barcelona, Spain",Desarrollo Juvenil,4-3-3,Joseba Etxeberria,Male,1977-09-05,"Elgoibar, Spain",Ofensivo,4-3-3,Estadio de Gran Canaria,16050.0,"Las Palmas de Gran Canaria, Spain",Rafael Sánchez,Manuel López,Jesús Mira,Luis Bestard Servera,David Pérez,Segunda División,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,"Las Palmas de Gran Canaria, Spain","Miranda de Ebro, Spain"
6dd225f0,2023-02-17 21:00,Girona,Almería,52.0,48.0,Michel Snow,Male,1963-03-23,"Madrid, Spain",Ofensivo,4-3-3,Rubí Snow,Male,1970-08-05,"Vilasar de Mar, Spain",Táctico,4-2-3-1,Estadi Municipal de Montilivi,8879.0,"Girona, Spain",Valentín Pizarro,Fernando Tresaco Escabosa,Álvaro Granel,Manuel Pérez,Santiago Jaime,La Liga,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Girona, Spain","Almería, Spain"
6df9971a,2023-01-15 12:00,Levante,UDG Tenerife,65.0,35.0,José Luis Sánchez Vera,Male,1958-08-04,"Madrid, Spain",Táctico,4-2-3-1,José Ángel Herrera,Male,1984-02-20,"León, Spain",Pragmático,4-4-2,Ciudad Deportiva de Buñol - Campo 1,,"Buñol, Spain",Alicia Espinosa Ríos,Kaja Rogulj,Estefanía Benito Benito,Yohan Mollo,,Liga F,Female,2022-2023,AFC Master Referee Certification,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,,"Valencia, Spain","Güímar, Spain"
6e00c06e,2022-05-21 22:00,Almería,Alcorcón,63.0,37.0,Rubí Snow,Male,1970-08-05,"Vilasar de Mar, Spain",Táctico,4-2-3-1,Fran Fernández,Male,1981-03-03,"Salamanca, Spain",Defensivo,4-4-2,Estadio de los Juegos Mediterráneos,14759.0,"Almería, Spain",Raúl González,José Escuela,Christian Valverde,Luis Collado,Juan Pulido,Segunda División,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,"Almería, Spain","Alcorcón, Spain"
6e0faebd,2023-03-18 17:30,Tenerife,Las Palmas,38.0,62.0,Ramis Snow,Male,1970-07-09,"Maó, Spain",Defensivo,4-4-2,García Pimienta,Male,1974-08-01,"Barcelona, Spain",Desarrollo Juvenil,4-3-3,Estadio Heliodoro Rodríguez Lopéz,17998.0,"Santa Cruz de Tenerife, Spain",Dámaso Arcediano,Marcos Cerdán Aguilar,Adrián Díaz,Sergiu Claudiu Mureşan,Eduardo Prieto,Segunda División,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,"Tenerife, Spain","Las Palmas de Gran Canaria, Spain"
6e15b9eb,2021-12-03 21:00,Granada,Alavés,45.0,55.0,Robert Moreno,Male,1977-09-19,"L'Hospitalet de Llobregat, Spain",Ofensivo,4-3-3,Javier Calleja,Male,1978-05-12,"Madrid, Spain",Ofensivo,4-3-3,Estadio Nuevo Los Cármenes,13511.0,"Granada, Spain",Alberola Rojas,Roberto Alonso,Iván Hernández,Albert Catalá,Ignacio Iglesias,La Liga,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,"Granada, Spain","Vitoria-Gasteiz, Spain"
6e4d218a,2023-09-17 18:30,Elche,Leganés,57.0,43.0,Sebastián Becaccece,Male,1981-01-01,"Rosario, Argentina",Táctico,4-3-3,Borja Jiménez,Male,1979-04-19,"Santo Domingo de la Calzada, Spain",Ofensivo,4-3-3,Estadio Manuel Martínez Valero,16154.0,"Elche, Spain",José López,David Ortiz,Josep Bordoy,David Cambronero,Jon González,Segunda División,Male,2023-2024,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Elche, Spain","Leganés, Spain"
6e8cf0fd,2023-10-09 20:00,Valencia,Levante Planas,69.0,31.0,Jesús Oliva,Male,1975-08-17,"Zaragoza, Spain",Pragmático,4-2-3-1,Thomas Fontaine,Male,1984-10-07,"Sèvres, Francia",Defensivo,4-2-3-1,Ciudad Deportiva del Valencia Campo 1,,"Paterna, Spain",Beatriz Cuesta Arribas,Gustavo Bou,Iris Romero Cancelas,Paula Porcuna Sánchez,,Liga F,Female,2023-2024,AFC Master Referee Certification,UEFA Pro Referee License,AFC Master Referee Certification,AFC Master Referee Certification,,"Valencia, Spain","Valencia, Spain"
6ea16aba,2023-05-20 18:30,Eibar,Sporting Gijón,70.0,30.0,Gaizka Garitano,Male,1975-07-09,"Bergara, Spain",Defensivo,4-2-3-1,Miguel Ángel Ramírez,Male,1984-07-10,"Las Palmas de Gran Canaria, Spain",Ofensivo,4-3-3,Estadio Municipal de Ipurúa,6933.0,"Eibar, Spain",Mateo Busquets,Josep Bordoy,Jesús Mira,Alonso De Ena Wolf,David Pérez,Segunda División,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Eibar, Spain","Gijón, Spain"
6ec7b1fd,2023-03-26 16:00,Valencia,Alhama,60.0,40.0,Jesús Oliva,Male,1975-08-17,"Zaragoza, Spain",Pragmático,4-2-3-1,Yehuda Huta,Male,1967-09-19,"Bnei Brak, Israel",Pragmático,4-2-3-1,Ciudad Deportiva del Valencia Campo 1,,"Paterna, Spain",Bruno Gallo,Madson,Frédéric Duplus,Verónica González Sánchez,,Liga F,Female,2022-2023,UEFA Pro Referee License,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,,"Valencia, Spain","Alhama de Murcia, Spain"
6ecde8ba,2022-05-07 16:00,Huesca,Sporting Gijón,58.0,42.0,Xisco Snow,Male,1976-05-06,"Petra, Spain",Ofensivo,4-3-3,Abelardo Fernández,Male,1970-07-19,"Gijón, Spain",Defensivo,4-4-2,Estadio El Alcoraz,4740.0,"Huesca, Spain",Raúl González,Vicandi Garrido,Oliver De La Fuente,Manuel Pérez,Iñaki Bikandi,Segunda División,Male,2021-2022,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,"Huesca, Spain","Gijón, Spain"
6edb1c14,2022-12-03 18:15,Levante Planas,Real Madrid,37.0,63.0,Thomas Fontaine,Male,1984-10-07,"Sèvres, Francia",Defensivo,4-2-3-1,Alberto Toril,Male,1973-03-27,"La Algaba, Spain",Desarrollo Juvenil,4-3-3,Camp Municipal Les Planes,,"Barcelona, Spain",María Gloria Planes Terol,Guilherme,Kaja Rogulj,Lorena Trujilano,,Liga F,Female,2022-2023,AFC Master Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,,"Valencia, Spain","Madrid, Spain"
6ef1642b,2022-04-02 21:00,Atlético Madrid,Alavés,50.0,50.0,Diego Simeone,Male,1970-04-28,"Buenos Aires, Argentina",Defensivo,4-4-2,Mendilibar Snow,Male,1961-01-14,"Zaldibar, Spain",Defensivo,4-4-2,Estadio Wanda Metropolitano,51467.0,"Madrid, Spain",Mario Melero,José Martínez,Joan Méndez,Manuel Orellana,Ignacio Iglesias,La Liga,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,"Madrid, Spain","Vitoria-Gasteiz, Spain"
6f1f6244,2024-01-28 16:15,Villarreal B,Huesca,66.0,34.0,Miguel Álvarez,Male,1964-11-15,"Castro Urdiales, Spain",Desarrollo Juvenil,4-3-3,Antonio Hidalgo,Male,1981-01-21,"La Línea de la Concepción, Spain",Táctico,4-3-3,Estadio de la Cerámica,2203.0,"Villarreal, Spain",Miguel González,Judit Romano,Daniel Novoa,Jorge Díaz,Luis Milla,Segunda División,Male,2023-2024,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Villarreal, Spain","Huesca, Spain"
6f312540,2023-04-30 18:30,Espanyol,Getafe,56.0,44.0,Luis García,Male,1973-02-10,"Zaragoza, Spain",Táctico,4-4-2,Pepe Bordalás,Male,1964-06-04,"Alicante, Spain",Defensivo,4-4-2,RCDE Stadium,26953.0,"Barcelona, Spain",José Sánchez,Raúl Cabañero,Juan López,Guillermo Conejero Sánchez,Jesús Gil,La Liga,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,FIFA Elite Referee Certification,"Barcelona, Spain","Getafe, Spain"
6f3ad108,2023-05-27 21:00,Granada,Leganés,47.0,53.0,Paco López,Male,1967-06-01,"Silla, Spain",Ofensivo,4-3-3,Carlos Martínez,Male,1986-04-07,"Cádiz, Spain",Defensivo,4-4-2,Estadio Nuevo Los Cármenes,18222.0,"Granada, Spain",Adrián Cordero,Asier Pérez de Mendiola,Fernando Estela,Rubén Ruipérez,Iosu Galech,Segunda División,Male,2022-2023,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,"Granada, Spain","Leganés, Spain"
6f46c31d,2023-05-13 16:15,Osasuna,Almería,56.0,44.0,Jagoba Arrasate,Male,1978-03-12,"Berriatua, Spain",Ofensivo,4-3-3,Rubí Snow,Male,1970-08-05,"Vilasar de Mar, Spain",Táctico,4-2-3-1,Estadio El Sadar,19747.0,"Pamplona, Spain",Antonio Matéu,Pau Cebrián,Rubén Porras,Manuel Pozueta,Santiago Jaime,La Liga,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Pamplona, Spain","Almería, Spain"
6f633cb1,2022-08-22 20:00,Elche,Almería,54.0,46.0,Francisco Snow,Male,1979-10-06,"Salamanca, Spain",Táctico,4-4-2,Rubí Snow,Male,1970-08-05,"Vilasar de Mar, Spain",Táctico,4-2-3-1,Estadio Manuel Martínez Valero,23361.0,"Elche, Spain",Isidro Díaz de Mera,Rubén Becerril,Dieg Aguado,Salvador Lax,David Medié,La Liga,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Elche, Spain","Almería, Spain"
6f6cb00d,2023-09-28 19:00,Granada,Betis,39.0,61.0,Paco López,Male,1967-06-01,"Silla, Spain",Ofensivo,4-3-3,Manuel Pellegrini,Male,1953-09-16,"Santiago, Chile",Táctico,4-2-3-1,Estadio Nuevo Los Cármenes,18936.0,"Granada, Spain",Víctor García,Joan Méndez,Julián Villaseñor,Álvaro Rodríguez,Valentín Pizarro,La Liga,Male,2023-2024,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,"Granada, Spain","Sevilla, Spain"
6f83a00b,2023-10-09 19:00,Elche,FC Andorra,45.0,55.0,Sebastián Becaccece,Male,1981-01-01,"Rosario, Argentina",Táctico,4-3-3,Eder Sarabia,Male,1980-11-23,"Barcelona, Spain",Táctico,4-2-3-1,Estadio Manuel Martínez Valero,15073.0,"Elche, Spain",Jon González,Ion Rodríguez Portela,Miguel Ortuño,José Martínez,Gorka Sagues,Segunda División,Male,2023-2024,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Elche, Spain","Andorra la Vella, Andorra"
6facd787,2023-03-06 21:00,Osasuna,Celta Vigo,64.0,36.0,Jagoba Arrasate,Male,1978-03-12,"Berriatua, Spain",Ofensivo,4-3-3,Carlos Carvalhal,Male,1965-12-04,"Braga, Portugal",Táctico,4-4-2,Estadio El Sadar,17684.0,"Pamplona, Spain",José Sánchez,Raúl Cabañero,Juan López,Daniel Palencia,José González,La Liga,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Pamplona, Spain","Vigo, Spain"
6fbfde2d,2023-05-06 17:30,Tenerife,Levante,50.0,50.0,Ramis Snow,Male,1970-07-09,"Maó, Spain",Defensivo,4-4-2,Javier Calleja,Male,1978-05-12,"Madrid, Spain",Ofensivo,4-3-3,Estadio Heliodoro Rodríguez Lopéz,11818.0,"Santa Cruz de Tenerife, Spain",Rubén Ávalos,Brian Valencia,Josep Antoni Vigo Gatius,Albert Catalá,Gorka Sagues,Segunda División,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Tenerife, Spain","Valencia, Spain"
6fc8cd16,2023-08-19 19:30,Levante,Burgos,50.0,50.0,Javier Calleja,Male,1978-05-12,"Madrid, Spain",Ofensivo,4-3-3,Bolo Snow,Male,1970-10-28,"Oviedo, Spain",Pragmático,4-2-3-1,Estadio Ciudad de Valencia,12952.0,"Valencia, Spain",José Guzmán,Ángel Valverde,Ángel Munuera Montero,Juan Manrique,David Gálvez,Segunda División,Male,2023-2024,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Valencia, Spain","Burgos, Spain"
6fff06e1,2021-08-30 22:00,Zaragoza,Cartagena,57.0,43.0,Juan Ignacio Martínez,Male,1964-02-17,"Cieza, Spain",Táctico,4-4-2,Luis Carrión,Male,1978-07-26,"Barcelona, Spain",Pragmático,4-4-2,Estadio de la Romareda,10704.0,"Zaragoza, Spain",Saúl Ais,Marcos Saenén,Rubén Campo Hernández,Luis Collado,David Pérez,Segunda División,Male,2021-2022,FIFA Elite Referee Certification,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Zaragoza, Spain","Cartagena, Spain"
7042e585,2022-05-29 20:00,Leganés,Almería,35.0,65.0,Mehdi Nafti,Male,1978-11-28,"Marseille, Francia",Táctico,4-2-3-1,Rubí Snow,Male,1970-08-05,"Vilasar de Mar, Spain",Táctico,4-2-3-1,Estadio Municipal de Butarque,8654.0,"Leganés, Spain",Dámaso Arcediano,Moisés Mateo,Adrián Díaz,Alexandre Alemán,Víctor Areces,Segunda División,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Leganés, Spain","Almería, Spain"
7044faa9,2022-10-03 21:00,Rayo Vallecano,Elche,70.0,30.0,Andoni Iraola,Male,1982-06-22,"Getxo, Spain",Ofensivo,4-3-3,Francisco Snow,Male,1979-10-06,"Salamanca, Spain",Táctico,4-4-2,Estadio del Rayo Vallecano,11662.0,"Madrid, Spain",Jorge Figueroa,Álvaro Carreño,Aitor Villate,Gonzalo Romero,David Medié,La Liga,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Madrid, Spain","Elche, Spain"
704b45c3,2023-01-07 18:30,Málaga,Tenerife,58.0,42.0,Pepe Mel,Male,1963-02-28,"Madrid, Spain",Defensivo,4-4-2,Ramis Snow,Male,1970-07-09,"Maó, Spain",Defensivo,4-4-2,Estadio La Rosaleda,21256.0,"Málaga, Spain",Jon González,David Pérez,Aitor Moleón,David Cambronero,Iñaki Bikandi,Segunda División,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Málaga, Spain","Tenerife, Spain"
705a7af0,2024-01-20 16:30,Madrid CFF,Real Betis,64.0,36.0,Victor Martín,Male,1981-05-09,"Salamanca, Spain",Táctico,4-4-2,María Pry,Female,1985-07-02,"San Sebastián, Spain",Desarrollo Juvenil,4-2-3-1,Estadio José Luis de la Hoz-Matapiñonera,,"San Sebastián de los Reyes, Spain",Arantza Gallastegui Pérez,,,Beatriz Arregui Gamir,,Liga F,Female,2023-2024,AFC Master Referee Certification,,,AFC Master Referee Certification,,"San Sebastián de los Reyes, Spain","Sevilla, Spain"
