id,cost,exclusive,PlacementDate,placement_type,type_description,ads,building,programme,post
389,264500,2024-04-19 19:27:22,0,Video Ads,Promotional content presented in video format on platforms like YouTube.,10665,,,13113
390,345500,2018-01-10 08:17:56,0,Print Ads,"Traditional advertisements in newspapers, magazines, or other printed materials.",8679,,,19197
390,345500,2018-01-10 08:17:56,0,Print Ads,"Traditional advertisements in newspapers, magazines, or other printed materials.",1023,,AireAventura TV - Sports Highlights,19130
390,345500,2018-01-10 08:17:56,0,Print Ads,"Traditional advertisements in newspapers, magazines, or other printed materials.",5618,,BalonmanoFM - Classic Countdown,12661
390,345500,2018-01-10 08:17:56,0,Print Ads,"Traditional advertisements in newspapers, magazines, or other printed materials.",2587,Las Palmas - Referee's Choice Sports,Sevilla Sonora - Evening Echoes,22270
390,345500,2018-01-10 08:17:56,0,Print Ads,"Traditional advertisements in newspapers, magazines, or other printed materials.",5141,,EducationUpdate TV - Magazine Live,18283
390,345500,2018-01-10 08:17:56,0,Print Ads,"Traditional advertisements in newspapers, magazines, or other printed materials.",5048,,Andalucía TV - Evening Edition,18053
390,345500,2018-01-10 08:17:56,0,Print Ads,"Traditional advertisements in newspapers, magazines, or other printed materials.",4838,,,
390,345500,2018-01-10 08:17:56,0,Print Ads,"Traditional advertisements in newspapers, magazines, or other printed materials.",3370,Osasuna - CornerKick Collections,,12389
390,345500,2018-01-10 08:17:56,0,Print Ads,"Traditional advertisements in newspapers, magazines, or other printed materials.",5259,Huesca - SoccerSphere,,
390,345500,2018-01-10 08:17:56,0,Print Ads,"Traditional advertisements in newspapers, magazines, or other printed materials.",7289,Racing Sant - SoccerSphere,,17904
390,345500,2018-01-10 08:17:56,0,Print Ads,"Traditional advertisements in newspapers, magazines, or other printed materials.",3667,Almería - GoalLine Gear,,21625
390,345500,2018-01-10 08:17:56,0,Print Ads,"Traditional advertisements in newspapers, magazines, or other printed materials.",5187,,,20404
390,345500,2018-01-10 08:17:56,0,Print Ads,"Traditional advertisements in newspapers, magazines, or other printed materials.",7183,,,
391,412500,2020-09-23 21:18:00,1,Influencer Marketing,Collaborating with influencers to promote a product or service.,6207,Barcelona - SoccerSphere,,12950
391,412500,2020-09-23 21:18:00,1,Influencer Marketing,Collaborating with influencers to promote a product or service.,6357,CD Mirandés - NetBound Sports,GolSports Radio - Retro Rewind,20808
391,412500,2020-09-23 21:18:00,1,Influencer Marketing,Collaborating with influencers to promote a product or service.,5071,,GlobalUpdate Radio - Nighttime Serenade,
391,412500,2020-09-23 21:18:00,1,Influencer Marketing,Collaborating with influencers to promote a product or service.,2426,,BasketWave Radio - Late Night Jazz,15218
392,487500,2023-11-08 14:43:53,1,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",8549,,,
392,487500,2023-11-08 14:43:53,1,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",3565,Osasuna - CornerKick Collections,,13623
392,487500,2023-11-08 14:43:53,1,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",8112,Oviedo - CornerKick Collections,,18094
392,487500,2023-11-08 14:43:53,1,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",5147,Cartagena - Referee's Choice Sports,EconomyInsights TV - Sports Express,15208
392,487500,2023-11-08 14:43:53,1,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",4883,Ponferradina - SoccerSphere,BreakingNow TV - Global News Roundup,19555
392,487500,2023-11-08 14:43:53,1,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",2116,,,
392,487500,2023-11-08 14:43:53,1,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",8452,,NáuticaSports TV - Sunday Magazine,
392,487500,2023-11-08 14:43:53,1,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",5041,,Iberia News Channel - Sunday Magazine,
392,487500,2023-11-08 14:43:53,1,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",10014,Villarreal - PitchPerfect Provisions,Galicia TV Pure - Sports Buzz,
392,487500,2023-11-08 14:43:53,1,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",1509,,HeadlineNews Radio - Twilight Tunes,14659
392,487500,2023-11-08 14:43:53,1,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",9238,,GolfQuest TV - Global News Roundup,
392,487500,2023-11-08 14:43:53,1,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",8284,,,18667
392,487500,2023-11-08 14:43:53,1,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",7028,,,
392,487500,2023-11-08 14:43:53,1,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",10953,Alhama - KickOff Kits,BalonmanoFM - Funky Fusion,18756
392,487500,2023-11-08 14:43:53,1,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",7775,,,20527
392,487500,2023-11-08 14:43:53,1,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",10084,Málaga - PitchSide Pro Shop,BasketWave Radio - Weekend Vibes,
392,487500,2023-11-08 14:43:53,1,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",6535,,,
392,487500,2023-11-08 14:43:53,1,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",3021,,,13929
392,487500,2023-11-08 14:43:53,1,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",7481,,,
392,487500,2023-11-08 14:43:53,1,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",6299,Mallorca - SoccerSphere,,20642
393,354500,2018-06-07 03:26:57,1,Interstitial Ads,"Full-screen ads displayed between content transitions, commonly in mobile apps.",10608,,,18479
393,354500,2018-06-07 03:26:57,1,Interstitial Ads,"Full-screen ads displayed between content transitions, commonly in mobile apps.",7982,Madrid CFF - PitchSide Pro Shop,EsquíExtreme TV - Breaking News,
393,354500,2018-06-07 03:26:57,1,Interstitial Ads,"Full-screen ads displayed between content transitions, commonly in mobile apps.",7136,,Andalucía TV - Sports Express,19004
393,354500,2018-06-07 03:26:57,1,Interstitial Ads,"Full-screen ads displayed between content transitions, commonly in mobile apps.",5492,Getafe - PitchPerfect Provisions,Sevilla TV - Travel Magazine,18928
393,354500,2018-06-07 03:26:57,1,Interstitial Ads,"Full-screen ads displayed between content transitions, commonly in mobile apps.",8221,Zaragoza - GoalLine Gear,,15734
393,354500,2018-06-07 03:26:57,1,Interstitial Ads,"Full-screen ads displayed between content transitions, commonly in mobile apps.",9629,,,19520
393,354500,2018-06-07 03:26:57,1,Interstitial Ads,"Full-screen ads displayed between content transitions, commonly in mobile apps.",10772,Cádiz - SoccerSphere,Barcelona Channel - Weekend Magazine,14145
393,354500,2018-06-07 03:26:57,1,Interstitial Ads,"Full-screen ads displayed between content transitions, commonly in mobile apps.",7529,,Murcia Vision - Global News Roundup,18873
393,354500,2018-06-07 03:26:57,1,Interstitial Ads,"Full-screen ads displayed between content transitions, commonly in mobile apps.",7964,Valencia - TurfTrends Emporium,,20370
393,354500,2018-06-07 03:26:57,1,Interstitial Ads,"Full-screen ads displayed between content transitions, commonly in mobile apps.",6344,,EconomyInsights Radio - Midnight Mood,18021
393,354500,2018-06-07 03:26:57,1,Interstitial Ads,"Full-screen ads displayed between content transitions, commonly in mobile apps.",6703,,,
393,354500,2018-06-07 03:26:57,1,Interstitial Ads,"Full-screen ads displayed between content transitions, commonly in mobile apps.",4477,,TravelBulletin TV - Late Night Sports,
393,354500,2018-06-07 03:26:57,1,Interstitial Ads,"Full-screen ads displayed between content transitions, commonly in mobile apps.",6257,FC Andorra - Referee's Choice Sports,DeporteFM - Happy Hour Hits,
393,354500,2018-06-07 03:26:57,1,Interstitial Ads,"Full-screen ads displayed between content transitions, commonly in mobile apps.",7595,Almería - NetBound Sports,,20082
393,354500,2018-06-07 03:26:57,1,Interstitial Ads,"Full-screen ads displayed between content transitions, commonly in mobile apps.",2392,Albacete - SoccerSphere,Iberia News Channel - Sports Center,14684
394,34500,2024-07-16 19:36:29,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,9789,,DeporteFM - Classic Countdown,17050
394,34500,2024-07-16 19:36:29,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,5069,,,20016
394,34500,2024-07-16 19:36:29,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,9791,Burgos - PitchPerfect Provisions,CrimeAlert TV - Evening Edition,21886
394,34500,2024-07-16 19:36:29,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,1279,Villarreal - PitchSide Pro Shop,,18214
394,34500,2024-07-16 19:36:29,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,3600,UDG Tenerife - SoccerSphere,,20849
394,34500,2024-07-16 19:36:29,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,6876,Fuenlabrada - Referee's Choice Sports,,18103
394,34500,2024-07-16 19:36:29,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,7727,Oviedo - PitchSide Pro Shop,,14288
394,34500,2024-07-16 19:36:29,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,7625,,,21004
394,34500,2024-07-16 19:36:29,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,6655,Barcelona - NetBound Sports,Ceuta Radio - Soulful Sessions,21715
394,34500,2024-07-16 19:36:29,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,7476,,CiclismoTV - Magazine Showcase,17667
394,34500,2024-07-16 19:36:29,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,7396,Sevilla - TurfTrends Emporium,,
394,34500,2024-07-16 19:36:29,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,1788,Ponferradina - TurfTrends Emporium,EducationUpdate TV - Sports Express,16994
394,34500,2024-07-16 19:36:29,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,10762,,,18099
394,34500,2024-07-16 19:36:29,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,2400,Elche - TurfTrends Emporium,ActualidadTV - Travel Magazine,12621
394,34500,2024-07-16 19:36:29,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,10058,Getafe - PitchPerfect Provisions,,
394,34500,2024-07-16 19:36:29,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,2221,Atlético Madrid - PitchPerfect Provisions,,
394,34500,2024-07-16 19:36:29,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,6348,Valladolid - Referee's Choice Sports,,20633
394,34500,2024-07-16 19:36:29,1,Social Media Sponsored Posts,Paid promotional content on social media platforms.,5114,,,21886
395,175500,2022-07-25 00:01:35,0,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",2857,,,16220
395,175500,2022-07-25 00:01:35,0,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",7439,Atlético Madrid - TurfTrends Emporium,,15950
395,175500,2022-07-25 00:01:35,0,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",5694,,,
395,175500,2022-07-25 00:01:35,0,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",1660,FC Andorra - CornerKick Collections,WeatherUpdate Radio - Latin Lounge,13187
395,175500,2022-07-25 00:01:35,0,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",7261,,,17093
395,175500,2022-07-25 00:01:35,0,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",5482,Valladolid - CornerKick Collections,,14951
395,175500,2022-07-25 00:01:35,0,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",10880,Real Madrid - PitchSide Pro Shop,EsquíExtreme TV - News Today,13699
395,175500,2022-07-25 00:01:35,0,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",9732,,Iberia News Channel - Sports Talk,15827
395,175500,2022-07-25 00:01:35,0,Content Marketing,"Creating and distributing valuable, relevant content to engage a target audience.",3917,Ponferradina - KickOff Kits,Catalunya Beats Radio - Twilight Tunes,20979
